,Key,Value
7127,"('SGP', 'CDA', 'PVV', 'Denk', '50PLUS')",0
7128,"('SGP', 'CDA', 'PVV', 'Denk', 'PvdD')",0
7129,"('SGP', 'CDA', 'PVV', 'Denk', 'BBB')",0
7130,"('SGP', 'CDA', 'PVV', 'Denk', 'Volt')",0
7131,"('SGP', 'CDA', 'PVV', 'Denk', 'CU')",0
7132,"('SGP', 'CDA', 'PVV', 'Denk', 'JA21')",0
7133,"('SGP', 'CDA', 'PVV', 'Denk', 'VVD')",0
7134,"('SGP', 'CDA', 'PVV', 'SP', '50PLUS')",0
7135,"('SGP', 'CDA', 'PVV', 'SP', 'PvdD')",0
7136,"('SGP', 'CDA', 'PVV', 'SP', 'BBB')",0
7137,"('SGP', 'CDA', 'PVV', 'SP', 'Volt')",0
7138,"('SGP', 'CDA', 'PVV', 'SP', 'CU')",0
7139,"('SGP', 'CDA', 'PVV', 'SP', 'JA21')",0
7140,"('SGP', 'CDA', 'PVV', 'SP', 'VVD')",0
7141,"('SGP', 'CDA', 'PVV', '50PLUS', 'PvdD')",0
7142,"('SGP', 'CDA', 'PVV', '50PLUS', 'BBB')",0
7143,"('SGP', 'CDA', 'PVV', '50PLUS', 'Volt')",0
7144,"('SGP', 'CDA', 'PVV', '50PLUS', 'CU')",0
7145,"('SGP', 'CDA', 'PVV', '50PLUS', 'JA21')",0
7146,"('SGP', 'CDA', 'PVV', '50PLUS', 'VVD')",0
7147,"('SGP', 'CDA', 'PVV', 'PvdD', 'BBB')",0
7148,"('SGP', 'CDA', 'PVV', 'PvdD', 'Volt')",0
7149,"('SGP', 'CDA', 'PVV', 'PvdD', 'CU')",0
7150,"('SGP', 'CDA', 'PVV', 'PvdD', 'JA21')",0
7151,"('SGP', 'CDA', 'PVV', 'PvdD', 'VVD')",0
7152,"('SGP', 'CDA', 'PVV', 'BBB', 'Volt')",0
7153,"('SGP', 'CDA', 'PVV', 'BBB', 'CU')",0
7154,"('SGP', 'CDA', 'PVV', 'BBB', 'JA21')",0
7155,"('SGP', 'CDA', 'PVV', 'BBB', 'VVD')",0
7156,"('SGP', 'CDA', 'PVV', 'Volt', 'CU')",0
7157,"('SGP', 'CDA', 'PVV', 'Volt', 'JA21')",0
7158,"('SGP', 'CDA', 'PVV', 'Volt', 'VVD')",0
7159,"('SGP', 'CDA', 'PVV', 'CU', 'JA21')",0
7160,"('SGP', 'CDA', 'PVV', 'CU', 'VVD')",0
7161,"('SGP', 'CDA', 'PVV', 'JA21', 'VVD')",0
7162,"('SGP', 'CDA', 'Denk', 'SP', '50PLUS')",0
7163,"('SGP', 'CDA', 'Denk', 'SP', 'PvdD')",0
7164,"('SGP', 'CDA', 'Denk', 'SP', 'BBB')",0
7165,"('SGP', 'CDA', 'Denk', 'SP', 'Volt')",0
7166,"('SGP', 'CDA', 'Denk', 'SP', 'CU')",0
7167,"('SGP', 'CDA', 'Denk', 'SP', 'JA21')",0
7168,"('SGP', 'CDA', 'Denk', 'SP', 'VVD')",0
7169,"('SGP', 'CDA', 'Denk', '50PLUS', 'PvdD')",0
7170,"('SGP', 'CDA', 'Denk', '50PLUS', 'BBB')",0
7171,"('SGP', 'CDA', 'Denk', '50PLUS', 'Volt')",0
7172,"('SGP', 'CDA', 'Denk', '50PLUS', 'CU')",0
7173,"('SGP', 'CDA', 'Denk', '50PLUS', 'JA21')",0
7174,"('SGP', 'CDA', 'Denk', '50PLUS', 'VVD')",0
7175,"('SGP', 'CDA', 'Denk', 'PvdD', 'BBB')",0
7176,"('SGP', 'CDA', 'Denk', 'PvdD', 'Volt')",0
7177,"('SGP', 'CDA', 'Denk', 'PvdD', 'CU')",0
7178,"('SGP', 'CDA', 'Denk', 'PvdD', 'JA21')",0
7179,"('SGP', 'CDA', 'Denk', 'PvdD', 'VVD')",0
7180,"('SGP', 'CDA', 'Denk', 'BBB', 'Volt')",0
7181,"('SGP', 'CDA', 'Denk', 'BBB', 'CU')",0
7182,"('SGP', 'CDA', 'Denk', 'BBB', 'JA21')",0
7183,"('SGP', 'CDA', 'Denk', 'BBB', 'VVD')",0
7184,"('SGP', 'CDA', 'Denk', 'Volt', 'CU')",0
7185,"('SGP', 'CDA', 'Denk', 'Volt', 'JA21')",0
7186,"('SGP', 'CDA', 'Denk', 'Volt', 'VVD')",0
7187,"('SGP', 'CDA', 'Denk', 'CU', 'JA21')",0
7188,"('SGP', 'CDA', 'Denk', 'CU', 'VVD')",0
7189,"('SGP', 'CDA', 'Denk', 'JA21', 'VVD')",0
7190,"('SGP', 'CDA', 'SP', '50PLUS', 'PvdD')",0
7191,"('SGP', 'CDA', 'SP', '50PLUS', 'BBB')",0
7192,"('SGP', 'CDA', 'SP', '50PLUS', 'Volt')",0
7193,"('SGP', 'CDA', 'SP', '50PLUS', 'CU')",0
7194,"('SGP', 'CDA', 'SP', '50PLUS', 'JA21')",0
7195,"('SGP', 'CDA', 'SP', '50PLUS', 'VVD')",0
7196,"('SGP', 'CDA', 'SP', 'PvdD', 'BBB')",0
7197,"('SGP', 'CDA', 'SP', 'PvdD', 'Volt')",0
7198,"('SGP', 'CDA', 'SP', 'PvdD', 'CU')",0
7199,"('SGP', 'CDA', 'SP', 'PvdD', 'JA21')",0
7200,"('SGP', 'CDA', 'SP', 'PvdD', 'VVD')",0
7201,"('SGP', 'CDA', 'SP', 'BBB', 'Volt')",0
7202,"('SGP', 'CDA', 'SP', 'BBB', 'CU')",0
7203,"('SGP', 'CDA', 'SP', 'BBB', 'JA21')",0
7204,"('SGP', 'CDA', 'SP', 'BBB', 'VVD')",0
7205,"('SGP', 'CDA', 'SP', 'Volt', 'CU')",0
7206,"('SGP', 'CDA', 'SP', 'Volt', 'JA21')",0
7207,"('SGP', 'CDA', 'SP', 'Volt', 'VVD')",0
7208,"('SGP', 'CDA', 'SP', 'CU', 'JA21')",0
7209,"('SGP', 'CDA', 'SP', 'CU', 'VVD')",0
7210,"('SGP', 'CDA', 'SP', 'JA21', 'VVD')",0
7211,"('SGP', 'CDA', '50PLUS', 'PvdD', 'BBB')",0
7212,"('SGP', 'CDA', '50PLUS', 'PvdD', 'Volt')",0
7213,"('SGP', 'CDA', '50PLUS', 'PvdD', 'CU')",0
7214,"('SGP', 'CDA', '50PLUS', 'PvdD', 'JA21')",0
7215,"('SGP', 'CDA', '50PLUS', 'PvdD', 'VVD')",0
7216,"('SGP', 'CDA', '50PLUS', 'BBB', 'Volt')",0
7217,"('SGP', 'CDA', '50PLUS', 'BBB', 'CU')",0
7218,"('SGP', 'CDA', '50PLUS', 'BBB', 'JA21')",0
7219,"('SGP', 'CDA', '50PLUS', 'BBB', 'VVD')",0
7220,"('SGP', 'CDA', '50PLUS', 'Volt', 'CU')",0
7221,"('SGP', 'CDA', '50PLUS', 'Volt', 'JA21')",0
7222,"('SGP', 'CDA', '50PLUS', 'Volt', 'VVD')",0
7223,"('SGP', 'CDA', '50PLUS', 'CU', 'JA21')",0
7224,"('SGP', 'CDA', '50PLUS', 'CU', 'VVD')",0
7225,"('SGP', 'CDA', '50PLUS', 'JA21', 'VVD')",0
7226,"('SGP', 'CDA', 'PvdD', 'BBB', 'Volt')",0
7227,"('SGP', 'CDA', 'PvdD', 'BBB', 'CU')",0
7228,"('SGP', 'CDA', 'PvdD', 'BBB', 'JA21')",0
7229,"('SGP', 'CDA', 'PvdD', 'BBB', 'VVD')",0
7230,"('SGP', 'CDA', 'PvdD', 'Volt', 'CU')",0
7231,"('SGP', 'CDA', 'PvdD', 'Volt', 'JA21')",0
7232,"('SGP', 'CDA', 'PvdD', 'Volt', 'VVD')",0
7233,"('SGP', 'CDA', 'PvdD', 'CU', 'JA21')",0
7234,"('SGP', 'CDA', 'PvdD', 'CU', 'VVD')",0
7235,"('SGP', 'CDA', 'PvdD', 'JA21', 'VVD')",0
7236,"('SGP', 'CDA', 'BBB', 'Volt', 'CU')",0
7237,"('SGP', 'CDA', 'BBB', 'Volt', 'JA21')",0
7238,"('SGP', 'CDA', 'BBB', 'Volt', 'VVD')",0
7239,"('SGP', 'CDA', 'BBB', 'CU', 'JA21')",0
7240,"('SGP', 'CDA', 'BBB', 'CU', 'VVD')",0
7241,"('SGP', 'CDA', 'BBB', 'JA21', 'VVD')",0
7242,"('SGP', 'CDA', 'Volt', 'CU', 'JA21')",0
7243,"('SGP', 'CDA', 'Volt', 'CU', 'VVD')",0
7244,"('SGP', 'CDA', 'Volt', 'JA21', 'VVD')",0
7245,"('SGP', 'CDA', 'CU', 'JA21', 'VVD')",0
7246,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'GL')",0
7247,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'PVV')",0
7248,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'Denk')",0
7249,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'SP')",0
7250,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', '50PLUS')",0
7251,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'PvdD')",0
7252,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'BBB')",0
7253,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'Volt')",0
7254,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'CU')",0
7255,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'JA21')",0
7256,"('SGP', 'GL/PvdA', 'BIJ1', 'FvD', 'VVD')",0
7257,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'PVV')",0
7258,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'Denk')",0
7259,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'SP')",0
7260,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', '50PLUS')",0
7261,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'PvdD')",0
7262,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'BBB')",0
7263,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'Volt')",0
7264,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'CU')",0
7265,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'JA21')",0
7266,"('SGP', 'GL/PvdA', 'BIJ1', 'GL', 'VVD')",0
7267,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'Denk')",0
7268,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'SP')",0
7269,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', '50PLUS')",0
7270,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'PvdD')",0
7271,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'BBB')",0
7272,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'Volt')",0
7273,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'CU')",0
7274,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'JA21')",0
7275,"('SGP', 'GL/PvdA', 'BIJ1', 'PVV', 'VVD')",0
7276,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'SP')",0
7277,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', '50PLUS')",0
7278,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'PvdD')",0
7279,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'BBB')",0
7280,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'Volt')",0
7281,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'CU')",0
7282,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'JA21')",0
7283,"('SGP', 'GL/PvdA', 'BIJ1', 'Denk', 'VVD')",0
7284,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', '50PLUS')",0
7285,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', 'PvdD')",0
7286,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', 'BBB')",0
7287,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', 'Volt')",0
7288,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', 'CU')",0
7289,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', 'JA21')",0
7290,"('SGP', 'GL/PvdA', 'BIJ1', 'SP', 'VVD')",0
7291,"('SGP', 'GL/PvdA', 'BIJ1', '50PLUS', 'PvdD')",0
7292,"('SGP', 'GL/PvdA', 'BIJ1', '50PLUS', 'BBB')",0
7293,"('SGP', 'GL/PvdA', 'BIJ1', '50PLUS', 'Volt')",0
7294,"('SGP', 'GL/PvdA', 'BIJ1', '50PLUS', 'CU')",0
7295,"('SGP', 'GL/PvdA', 'BIJ1', '50PLUS', 'JA21')",0
7296,"('SGP', 'GL/PvdA', 'BIJ1', '50PLUS', 'VVD')",0
7297,"('SGP', 'GL/PvdA', 'BIJ1', 'PvdD', 'BBB')",0
7298,"('SGP', 'GL/PvdA', 'BIJ1', 'PvdD', 'Volt')",0
7299,"('SGP', 'GL/PvdA', 'BIJ1', 'PvdD', 'CU')",0
7300,"('SGP', 'GL/PvdA', 'BIJ1', 'PvdD', 'JA21')",0
7301,"('SGP', 'GL/PvdA', 'BIJ1', 'PvdD', 'VVD')",0
7302,"('SGP', 'GL/PvdA', 'BIJ1', 'BBB', 'Volt')",0
7303,"('SGP', 'GL/PvdA', 'BIJ1', 'BBB', 'CU')",0
7304,"('SGP', 'GL/PvdA', 'BIJ1', 'BBB', 'JA21')",0
7305,"('SGP', 'GL/PvdA', 'BIJ1', 'BBB', 'VVD')",0
7306,"('SGP', 'GL/PvdA', 'BIJ1', 'Volt', 'CU')",0
7307,"('SGP', 'GL/PvdA', 'BIJ1', 'Volt', 'JA21')",0
7308,"('SGP', 'GL/PvdA', 'BIJ1', 'Volt', 'VVD')",0
7309,"('SGP', 'GL/PvdA', 'BIJ1', 'CU', 'JA21')",0
7310,"('SGP', 'GL/PvdA', 'BIJ1', 'CU', 'VVD')",0
7311,"('SGP', 'GL/PvdA', 'BIJ1', 'JA21', 'VVD')",0
7312,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'PVV')",0
7313,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'Denk')",0
7314,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'SP')",0
7315,"('SGP', 'GL/PvdA', 'FvD', 'GL', '50PLUS')",0
7316,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'PvdD')",0
7317,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'BBB')",0
7318,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'Volt')",0
7319,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'CU')",0
7320,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'JA21')",0
7321,"('SGP', 'GL/PvdA', 'FvD', 'GL', 'VVD')",0
7322,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'Denk')",0
7323,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'SP')",0
7324,"('SGP', 'GL/PvdA', 'FvD', 'PVV', '50PLUS')",0
7325,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'PvdD')",0
7326,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'BBB')",0
7327,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'Volt')",0
7328,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'CU')",0
7329,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'JA21')",0
7330,"('SGP', 'GL/PvdA', 'FvD', 'PVV', 'VVD')",0
7331,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'SP')",0
7332,"('SGP', 'GL/PvdA', 'FvD', 'Denk', '50PLUS')",0
7333,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'PvdD')",0
7334,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'BBB')",0
7335,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'Volt')",0
7336,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'CU')",0
7337,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'JA21')",0
7338,"('SGP', 'GL/PvdA', 'FvD', 'Denk', 'VVD')",0
7339,"('SGP', 'GL/PvdA', 'FvD', 'SP', '50PLUS')",0
7340,"('SGP', 'GL/PvdA', 'FvD', 'SP', 'PvdD')",0
7341,"('SGP', 'GL/PvdA', 'FvD', 'SP', 'BBB')",0
7342,"('SGP', 'GL/PvdA', 'FvD', 'SP', 'Volt')",0
7343,"('SGP', 'GL/PvdA', 'FvD', 'SP', 'CU')",0
7344,"('SGP', 'GL/PvdA', 'FvD', 'SP', 'JA21')",0
7345,"('SGP', 'GL/PvdA', 'FvD', 'SP', 'VVD')",0
7346,"('SGP', 'GL/PvdA', 'FvD', '50PLUS', 'PvdD')",0
7347,"('SGP', 'GL/PvdA', 'FvD', '50PLUS', 'BBB')",0
7348,"('SGP', 'GL/PvdA', 'FvD', '50PLUS', 'Volt')",0
7349,"('SGP', 'GL/PvdA', 'FvD', '50PLUS', 'CU')",0
7350,"('SGP', 'GL/PvdA', 'FvD', '50PLUS', 'JA21')",0
7351,"('SGP', 'GL/PvdA', 'FvD', '50PLUS', 'VVD')",0
7352,"('SGP', 'GL/PvdA', 'FvD', 'PvdD', 'BBB')",0
7353,"('SGP', 'GL/PvdA', 'FvD', 'PvdD', 'Volt')",0
7354,"('SGP', 'GL/PvdA', 'FvD', 'PvdD', 'CU')",0
7355,"('SGP', 'GL/PvdA', 'FvD', 'PvdD', 'JA21')",0
7356,"('SGP', 'GL/PvdA', 'FvD', 'PvdD', 'VVD')",0
7357,"('SGP', 'GL/PvdA', 'FvD', 'BBB', 'Volt')",0
7358,"('SGP', 'GL/PvdA', 'FvD', 'BBB', 'CU')",0
7359,"('SGP', 'GL/PvdA', 'FvD', 'BBB', 'JA21')",0
7360,"('SGP', 'GL/PvdA', 'FvD', 'BBB', 'VVD')",0
7361,"('SGP', 'GL/PvdA', 'FvD', 'Volt', 'CU')",0
7362,"('SGP', 'GL/PvdA', 'FvD', 'Volt', 'JA21')",0
7363,"('SGP', 'GL/PvdA', 'FvD', 'Volt', 'VVD')",0
7364,"('SGP', 'GL/PvdA', 'FvD', 'CU', 'JA21')",0
7365,"('SGP', 'GL/PvdA', 'FvD', 'CU', 'VVD')",0
7366,"('SGP', 'GL/PvdA', 'FvD', 'JA21', 'VVD')",0
7367,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'Denk')",0
7368,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'SP')",0
7369,"('SGP', 'GL/PvdA', 'GL', 'PVV', '50PLUS')",0
7370,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'PvdD')",0
7371,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'BBB')",0
7372,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'Volt')",0
7373,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'CU')",0
7374,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'JA21')",0
7375,"('SGP', 'GL/PvdA', 'GL', 'PVV', 'VVD')",0
7376,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'SP')",0
7377,"('SGP', 'GL/PvdA', 'GL', 'Denk', '50PLUS')",0
7378,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'PvdD')",0
7379,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'BBB')",0
7380,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'Volt')",0
7381,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'CU')",0
7382,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'JA21')",0
7383,"('SGP', 'GL/PvdA', 'GL', 'Denk', 'VVD')",0
7384,"('SGP', 'GL/PvdA', 'GL', 'SP', '50PLUS')",0
7385,"('SGP', 'GL/PvdA', 'GL', 'SP', 'PvdD')",0
7386,"('SGP', 'GL/PvdA', 'GL', 'SP', 'BBB')",0
7387,"('SGP', 'GL/PvdA', 'GL', 'SP', 'Volt')",0
7388,"('SGP', 'GL/PvdA', 'GL', 'SP', 'CU')",0
7389,"('SGP', 'GL/PvdA', 'GL', 'SP', 'JA21')",0
7390,"('SGP', 'GL/PvdA', 'GL', 'SP', 'VVD')",0
7391,"('SGP', 'GL/PvdA', 'GL', '50PLUS', 'PvdD')",0
7392,"('SGP', 'GL/PvdA', 'GL', '50PLUS', 'BBB')",0
7393,"('SGP', 'GL/PvdA', 'GL', '50PLUS', 'Volt')",0
7394,"('SGP', 'GL/PvdA', 'GL', '50PLUS', 'CU')",0
7395,"('SGP', 'GL/PvdA', 'GL', '50PLUS', 'JA21')",0
7396,"('SGP', 'GL/PvdA', 'GL', '50PLUS', 'VVD')",0
7397,"('SGP', 'GL/PvdA', 'GL', 'PvdD', 'BBB')",0
7398,"('SGP', 'GL/PvdA', 'GL', 'PvdD', 'Volt')",0
7399,"('SGP', 'GL/PvdA', 'GL', 'PvdD', 'CU')",0
7400,"('SGP', 'GL/PvdA', 'GL', 'PvdD', 'JA21')",0
7401,"('SGP', 'GL/PvdA', 'GL', 'PvdD', 'VVD')",0
7402,"('SGP', 'GL/PvdA', 'GL', 'BBB', 'Volt')",0
7403,"('SGP', 'GL/PvdA', 'GL', 'BBB', 'CU')",0
7404,"('SGP', 'GL/PvdA', 'GL', 'BBB', 'JA21')",0
7405,"('SGP', 'GL/PvdA', 'GL', 'BBB', 'VVD')",0
7406,"('SGP', 'GL/PvdA', 'GL', 'Volt', 'CU')",0
7407,"('SGP', 'GL/PvdA', 'GL', 'Volt', 'JA21')",0
7408,"('SGP', 'GL/PvdA', 'GL', 'Volt', 'VVD')",0
7409,"('SGP', 'GL/PvdA', 'GL', 'CU', 'JA21')",0
7410,"('SGP', 'GL/PvdA', 'GL', 'CU', 'VVD')",0
7411,"('SGP', 'GL/PvdA', 'GL', 'JA21', 'VVD')",0
7412,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'SP')",0
7413,"('SGP', 'GL/PvdA', 'PVV', 'Denk', '50PLUS')",0
7414,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'PvdD')",0
7415,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'BBB')",0
7416,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'Volt')",0
7417,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'CU')",0
7418,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'JA21')",0
7419,"('SGP', 'GL/PvdA', 'PVV', 'Denk', 'VVD')",0
7420,"('SGP', 'GL/PvdA', 'PVV', 'SP', '50PLUS')",0
7421,"('SGP', 'GL/PvdA', 'PVV', 'SP', 'PvdD')",0
7422,"('SGP', 'GL/PvdA', 'PVV', 'SP', 'BBB')",0
7423,"('SGP', 'GL/PvdA', 'PVV', 'SP', 'Volt')",0
7424,"('SGP', 'GL/PvdA', 'PVV', 'SP', 'CU')",0
7425,"('SGP', 'GL/PvdA', 'PVV', 'SP', 'JA21')",0
7426,"('SGP', 'GL/PvdA', 'PVV', 'SP', 'VVD')",0
7427,"('SGP', 'GL/PvdA', 'PVV', '50PLUS', 'PvdD')",0
7428,"('SGP', 'GL/PvdA', 'PVV', '50PLUS', 'BBB')",0
7429,"('SGP', 'GL/PvdA', 'PVV', '50PLUS', 'Volt')",0
7430,"('SGP', 'GL/PvdA', 'PVV', '50PLUS', 'CU')",0
7431,"('SGP', 'GL/PvdA', 'PVV', '50PLUS', 'JA21')",0
7432,"('SGP', 'GL/PvdA', 'PVV', '50PLUS', 'VVD')",0
7433,"('SGP', 'GL/PvdA', 'PVV', 'PvdD', 'BBB')",0
7434,"('SGP', 'GL/PvdA', 'PVV', 'PvdD', 'Volt')",0
7435,"('SGP', 'GL/PvdA', 'PVV', 'PvdD', 'CU')",0
7436,"('SGP', 'GL/PvdA', 'PVV', 'PvdD', 'JA21')",0
7437,"('SGP', 'GL/PvdA', 'PVV', 'PvdD', 'VVD')",0
7438,"('SGP', 'GL/PvdA', 'PVV', 'BBB', 'Volt')",0
7439,"('SGP', 'GL/PvdA', 'PVV', 'BBB', 'CU')",0
7440,"('SGP', 'GL/PvdA', 'PVV', 'BBB', 'JA21')",0
7441,"('SGP', 'GL/PvdA', 'PVV', 'BBB', 'VVD')",0
7442,"('SGP', 'GL/PvdA', 'PVV', 'Volt', 'CU')",0
7443,"('SGP', 'GL/PvdA', 'PVV', 'Volt', 'JA21')",0
7444,"('SGP', 'GL/PvdA', 'PVV', 'Volt', 'VVD')",0
7445,"('SGP', 'GL/PvdA', 'PVV', 'CU', 'JA21')",0
7446,"('SGP', 'GL/PvdA', 'PVV', 'CU', 'VVD')",0
7447,"('SGP', 'GL/PvdA', 'PVV', 'JA21', 'VVD')",0
7448,"('SGP', 'GL/PvdA', 'Denk', 'SP', '50PLUS')",0
7449,"('SGP', 'GL/PvdA', 'Denk', 'SP', 'PvdD')",0
7450,"('SGP', 'GL/PvdA', 'Denk', 'SP', 'BBB')",0
7451,"('SGP', 'GL/PvdA', 'Denk', 'SP', 'Volt')",0
7452,"('SGP', 'GL/PvdA', 'Denk', 'SP', 'CU')",0
7453,"('SGP', 'GL/PvdA', 'Denk', 'SP', 'JA21')",0
7454,"('SGP', 'GL/PvdA', 'Denk', 'SP', 'VVD')",0
7455,"('SGP', 'GL/PvdA', 'Denk', '50PLUS', 'PvdD')",0
7456,"('SGP', 'GL/PvdA', 'Denk', '50PLUS', 'BBB')",0
7457,"('SGP', 'GL/PvdA', 'Denk', '50PLUS', 'Volt')",0
7458,"('SGP', 'GL/PvdA', 'Denk', '50PLUS', 'CU')",0
7459,"('SGP', 'GL/PvdA', 'Denk', '50PLUS', 'JA21')",0
7460,"('SGP', 'GL/PvdA', 'Denk', '50PLUS', 'VVD')",0
7461,"('SGP', 'GL/PvdA', 'Denk', 'PvdD', 'BBB')",0
7462,"('SGP', 'GL/PvdA', 'Denk', 'PvdD', 'Volt')",0
7463,"('SGP', 'GL/PvdA', 'Denk', 'PvdD', 'CU')",0
7464,"('SGP', 'GL/PvdA', 'Denk', 'PvdD', 'JA21')",0
7465,"('SGP', 'GL/PvdA', 'Denk', 'PvdD', 'VVD')",0
7466,"('SGP', 'GL/PvdA', 'Denk', 'BBB', 'Volt')",0
7467,"('SGP', 'GL/PvdA', 'Denk', 'BBB', 'CU')",0
7468,"('SGP', 'GL/PvdA', 'Denk', 'BBB', 'JA21')",0
7469,"('SGP', 'GL/PvdA', 'Denk', 'BBB', 'VVD')",0
7470,"('SGP', 'GL/PvdA', 'Denk', 'Volt', 'CU')",0
7471,"('SGP', 'GL/PvdA', 'Denk', 'Volt', 'JA21')",0
7472,"('SGP', 'GL/PvdA', 'Denk', 'Volt', 'VVD')",0
7473,"('SGP', 'GL/PvdA', 'Denk', 'CU', 'JA21')",0
7474,"('SGP', 'GL/PvdA', 'Denk', 'CU', 'VVD')",0
7475,"('SGP', 'GL/PvdA', 'Denk', 'JA21', 'VVD')",0
7476,"('SGP', 'GL/PvdA', 'SP', '50PLUS', 'PvdD')",0
7477,"('SGP', 'GL/PvdA', 'SP', '50PLUS', 'BBB')",0
7478,"('SGP', 'GL/PvdA', 'SP', '50PLUS', 'Volt')",0
7479,"('SGP', 'GL/PvdA', 'SP', '50PLUS', 'CU')",0
7480,"('SGP', 'GL/PvdA', 'SP', '50PLUS', 'JA21')",0
7481,"('SGP', 'GL/PvdA', 'SP', '50PLUS', 'VVD')",0
7482,"('SGP', 'GL/PvdA', 'SP', 'PvdD', 'BBB')",0
7483,"('SGP', 'GL/PvdA', 'SP', 'PvdD', 'Volt')",0
7484,"('SGP', 'GL/PvdA', 'SP', 'PvdD', 'CU')",0
7485,"('SGP', 'GL/PvdA', 'SP', 'PvdD', 'JA21')",0
7486,"('SGP', 'GL/PvdA', 'SP', 'PvdD', 'VVD')",0
