,Key,Value
127,"('Volt', 'PVV')",107.59244825580495
1694,"('SP', 'BBB', 'PvdD', 'BIJ1')",107.5964728043873
3168,"('NSC', 'FvD', 'Volt', 'PVV')",107.62420991309051
2196,"('SP', 'GL', 'SGP', 'Denk')",107.65891084446126
2917,"('GL/PvdA', 'FvD', 'VVD', 'JA21')",107.68591921806993
3852,"('Volt', 'D66', 'SGP', 'JA21')",107.69110091066139
1501,"('CU', 'BIJ1', 'CDA', 'Denk')",107.70645519685677
1877,"('SP', 'NSC', 'BIJ1', 'D66')",107.74566537150427
3370,"('PvdD', 'BIJ1', 'GL', 'CDA')",107.74624224817838
1145,"('CU', 'BBB', 'PvdD', 'Denk')",107.75521244591397
1950,"('SP', 'PvdD', 'BIJ1', 'CDA')",107.76081811800114
2591,"('BBB', 'Volt', 'VVD', 'Denk')",107.89822265903129
1982,"('SP', 'PvdD', 'PVV', '50PLUS')",107.94028717301275
1750,"('SP', 'BBB', 'PVV', 'Denk')",107.96356531803245
2912,"('GL/PvdA', 'FvD', 'SGP', '50PLUS')",107.99385059018371
3227,"('NSC', 'Volt', 'GL', 'SGP')",107.99870226729456
1168,"('CU', 'BBB', 'Volt', 'PVV')",108.005199702754
459,"('BBB', 'PvdD', 'GL')",108.02303634520567
2695,"('GL/PvdA', 'NSC', 'BIJ1', 'Volt')",108.09212746851837
1634,"('CU', 'GL', 'SGP', 'JA21')",108.14057930809072
2769,"('GL/PvdA', 'PvdD', 'BIJ1', 'CDA')",108.1497552733442
1086,"('CU', 'SP', 'GL', 'SGP')",108.19089018460794
885,"('Volt', 'GL', 'JA21')",108.21270533264406
1110,"('CU', 'BBB', 'GL/PvdA', 'FvD')",108.22567339897151
2806,"('GL/PvdA', 'PvdD', 'GL', 'VVD')",108.23537783969287
1583,"('CU', 'D66', 'PVV', 'GL')",108.2436011348766
3501,"('PvdD', 'PVV', 'GL', 'Denk')",108.27798455407915
457,"('BBB', 'PvdD', 'D66')",108.29045255769921
1687,"('SP', 'BBB', 'NSC', 'GL')",108.30607100030686
1918,"('SP', 'NSC', 'PVV', 'CDA')",108.31695817286263
3656,"('BIJ1', 'D66', '50PLUS', 'CDA')",108.33681718078294
2911,"('GL/PvdA', 'FvD', 'SGP', 'VVD')",108.34756917296107
805,"('BIJ1', 'GL', 'CDA')",108.34986445625299
1021,"('CU', 'SP', 'NSC', 'PVV')",108.38833529773109
3148,"('NSC', 'BIJ1', 'GL', '50PLUS')",108.39305058159164
3277,"('NSC', 'PVV', 'GL', 'VVD')",108.39715200796856
1861,"('SP', 'GL/PvdA', 'JA21', 'Denk')",108.40884564769313
3023,"('GL/PvdA', 'GL', 'JA21', 'CDA')",108.42771378295801
2604,"('BBB', 'D66', 'PVV', 'Denk')",108.43232476973674
2417,"('BBB', 'PvdD', 'Volt', 'D66')",108.45481488726158
1735,"('SP', 'BBB', 'Volt', 'Denk')",108.45951149442654
2967,"('GL/PvdA', 'D66', 'PVV', 'CDA')",108.46800812154665
3978,"('PVV', 'GL', 'SGP', '50PLUS')",108.47259399422958
1039,"('CU', 'SP', 'PvdD', 'CDA')",108.47594137740296
2913,"('GL/PvdA', 'FvD', 'SGP', 'JA21')",108.4901374852182
2259,"('BBB', 'GL/PvdA', 'BIJ1', '50PLUS')",108.51674641258835
2655,"('BBB', 'GL', 'VVD', 'Denk')",108.52631215349275
3825,"('FvD', 'SGP', 'JA21', 'Denk')",108.552067530928
639,"('NSC', 'BIJ1', 'GL')",108.55483080167366
1625,"('CU', 'PVV', 'VVD', 'Denk')",108.58588251361083
4013,"('GL', 'SGP', 'VVD', 'JA21')",108.62384374735855
3739,"('FvD', 'Volt', 'SGP', '50PLUS')",108.65800105806055
263,"('CU', 'Volt', 'PVV')",108.71935119846634
3193,"('NSC', 'FvD', 'GL', '50PLUS')",108.78062929125127
2297,"('BBB', 'GL/PvdA', 'GL', 'SGP')",108.78242933809598
1789,"('SP', 'GL/PvdA', 'PvdD', 'PVV')",108.80432650659851
1322,"('CU', 'NSC', 'BIJ1', '50PLUS')",108.86313924248617
3124,"('NSC', 'BIJ1', 'Volt', 'GL')",108.9315238751876
1748,"('SP', 'BBB', 'PVV', 'JA21')",108.9375715146469
116,"('FvD', 'Volt')",108.93827938302483
2951,"('GL/PvdA', 'Volt', 'SGP', 'Denk')",108.95743955828047
1319,"('CU', 'NSC', 'BIJ1', 'GL')",109.07683629361222
3276,"('NSC', 'PVV', 'GL', 'SGP')",109.08328752146346
2901,"('GL/PvdA', 'FvD', 'PVV', '50PLUS')",109.0875201346332
642,"('NSC', 'BIJ1', '50PLUS')",109.11837726425868
792,"('BIJ1', 'D66', 'CDA')",109.12817531119856
504,"('BBB', 'PVV', 'GL')",109.15028899172566
845,"('FvD', 'PVV', 'Denk')",109.1628716292988
253,"('CU', 'FvD', 'D66')",109.16809402040194
3230,"('NSC', 'Volt', 'GL', 'JA21')",109.17014605813516
1903,"('SP', 'NSC', 'Volt', 'CDA')",109.29454009159413
2629,"('BBB', 'PVV', 'GL', 'JA21')",109.30969304389386
1016,"('CU', 'SP', 'NSC', 'PvdD')",109.32714113448398
2457,"('BBB', 'PvdD', '50PLUS', 'CDA')",109.34907783950794
353,"('SP', 'PvdD', 'PVV')",109.3643762228638
3986,"('PVV', 'GL', '50PLUS', 'JA21')",109.38826057423437
3836,"('FvD', 'JA21', 'CDA', 'Denk')",109.39038070267291
1279,"('CU', 'GL/PvdA', 'PVV', 'JA21')",109.40847836201499
3757,"('FvD', 'D66', 'PVV', 'JA21')",109.44831054653581
1760,"('SP', 'BBB', 'SGP', 'CDA')",109.47626578540583
2242,"('BBB', 'GL/PvdA', 'PvdD', 'Volt')",109.51139915111999
1638,"('CU', 'GL', 'VVD', 'JA21')",109.51809268578597
1137,"('CU', 'BBB', 'PvdD', 'D66')",109.5372953441388
3011,"('GL/PvdA', 'GL', 'SGP', 'VVD')",109.55083523158893
1157,"('CU', 'BBB', 'FvD', 'Volt')",109.59327877699684
1507,"('CU', 'FvD', 'Volt', '50PLUS')",109.61225913855367
2160,"('SP', 'D66', 'SGP', 'Denk')",109.63333127733085
2630,"('BBB', 'PVV', 'GL', 'CDA')",109.6987355001907
2182,"('SP', 'PVV', 'VVD', '50PLUS')",109.70447719623758
1547,"('CU', 'Volt', 'D66', 'PVV')",109.70922012916861
865,"('FvD', 'JA21', 'Denk')",109.72145216717466
1908,"('SP', 'NSC', 'D66', 'VVD')",109.73561611751227
1259,"('CU', 'GL/PvdA', 'Volt', 'PVV')",109.74018372160606
3029,"('GL/PvdA', 'SGP', 'VVD', 'Denk')",109.74790882504536
3246,"('NSC', 'Volt', 'JA21', 'Denk')",109.80369754734907
1764,"('SP', 'BBB', 'VVD', 'CDA')",109.82637933119796
3072,"('NSC', 'PvdD', 'Volt', '50PLUS')",109.8541156878426
2282,"('BBB', 'GL/PvdA', 'D66', 'PVV')",109.8679769425948
3826,"('FvD', 'SGP', 'CDA', 'Denk')",109.89065997870966
319,"('SP', 'BBB', 'JA21')",109.89360561872428
1882,"('SP', 'NSC', 'BIJ1', '50PLUS')",109.94243954607687
3281,"('NSC', 'PVV', 'GL', 'Denk')",109.9952101728187
416,"('SP', 'SGP', 'Denk')",110.00456712365859
2163,"('SP', 'D66', 'VVD', 'CDA')",110.03183989065454
2926,"('GL/PvdA', 'Volt', 'D66', 'PVV')",110.05320237842365
3476,"('PvdD', 'D66', 'GL', 'VVD')",110.08064182346904
637,"('NSC', 'BIJ1', 'D66')",110.09139852900196
2977,"('GL/PvdA', 'D66', 'SGP', 'JA21')",110.12180629792176
3279,"('NSC', 'PVV', 'GL', 'JA21')",110.13999126587565
2692,"('GL/PvdA', 'NSC', 'PvdD', 'CDA')",110.16690708206872
1087,"('CU', 'SP', 'GL', 'VVD')",110.17248779763122
330,"('SP', 'GL/PvdA', 'SGP')",110.21267178915299
965,"('GL', 'JA21', 'Denk')",110.2275030385528
1587,"('CU', 'D66', 'PVV', 'JA21')",110.23746749677795
399,"('SP', 'PVV', 'GL')",110.29603304520737
833,"('FvD', 'D66', 'SGP')",110.33187319251168
1497,"('CU', 'BIJ1', '50PLUS', 'CDA')",110.33209029617855
1556,"('CU', 'Volt', 'PVV', 'SGP')",110.33331864115871
1100,"('CU', 'SP', 'VVD', 'Denk')",110.37440603834645
1827,"('SP', 'GL/PvdA', 'D66', 'PVV')",110.40479333471137
1769,"('SP', 'BBB', 'JA21', 'CDA')",110.4344991509344
343,"('SP', 'NSC', 'SGP')",110.45873539106009
2165,"('SP', 'D66', '50PLUS', 'JA21')",110.4800517365136
576,"('GL/PvdA', 'FvD', 'CDA')",110.48401639931342
3237,"('NSC', 'Volt', 'SGP', 'Denk')",110.48794629801522
2543,"('BBB', 'FvD', 'GL', '50PLUS')",110.50700453744862
3910,"('Volt', 'SGP', 'CDA', 'Denk')",110.51739653026486
3692,"('BIJ1', 'GL', '50PLUS', 'CDA')",110.68662415039958
1026,"('CU', 'SP', 'NSC', 'JA21')",110.70587238778985
3756,"('FvD', 'D66', 'PVV', '50PLUS')",110.76036146551338
2300,"('BBB', 'GL/PvdA', 'GL', 'JA21')",110.76093206636044
3971,"('D66', 'VVD', 'JA21', 'Denk')",110.83316773040154
2207,"('SP', 'SGP', 'VVD', '50PLUS')",110.84130484539837
958,"('GL', 'VVD', 'JA21')",110.88830180937039
1822,"('SP', 'GL/PvdA', 'Volt', 'VVD')",110.8919177493298
3831,"('FvD', 'VVD', 'JA21', 'Denk')",110.89496260141884
2150,"('SP', 'D66', 'GL', 'SGP')",110.91647229578261
1409,"('CU', 'PvdD', 'Volt', 'CDA')",110.96293573666141
1516,"('CU', 'FvD', 'D66', 'JA21')",110.99117380777214
3678,"('BIJ1', 'PVV', '50PLUS', 'Denk')",110.99160973793946
3075,"('NSC', 'PvdD', 'Volt', 'Denk')",111.00593860197934
3212,"('NSC', 'Volt', 'D66', 'PVV')",111.03603415174068
3195,"('NSC', 'FvD', 'GL', 'CDA')",111.04653212678426
996,"('CU', 'SP', 'BBB', 'SGP')",111.0550921128325
1184,"('CU', 'BBB', 'PVV', 'GL')",111.1984130747655
2485,"('BBB', 'BIJ1', 'D66', '50PLUS')",111.20266746630834
3310,"('NSC', 'GL', 'JA21', 'Denk')",111.21632612867549
2732,"('GL/PvdA', 'NSC', 'PVV', 'GL')",111.22338124403173
1979,"('SP', 'PvdD', 'PVV', 'GL')",111.27021170793725
143,"('PVV', 'GL')",111.27212277427067
80,"('NSC', 'PvdD')",111.27656311921157
1832,"('SP', 'GL/PvdA', 'D66', 'JA21')",111.29335516335763
415,"('SP', 'SGP', 'CDA')",111.35061739251958
1166,"('CU', 'BBB', 'FvD', 'Denk')",111.39036857635472
1780,"('SP', 'GL/PvdA', 'NSC', 'VVD')",111.39566697583139
2627,"('BBB', 'PVV', 'GL', 'VVD')",111.41594712907683
1252,"('CU', 'GL/PvdA', 'FvD', 'SGP')",111.41757377036288
153,"('GL', 'JA21')",111.43673362435601
344,"('SP', 'NSC', 'VVD')",111.54022052572783
2400,"('BBB', 'PvdD', 'BIJ1', 'GL')",111.58454539894517
1546,"('CU', 'FvD', 'CDA', 'Denk')",111.58764647459115
3791,"('FvD', 'PVV', 'SGP', 'Denk')",111.5928015195326
1557,"('CU', 'Volt', 'PVV', 'VVD')",111.63250893806017
2596,"('BBB', 'Volt', 'JA21', 'Denk')",111.70185243972138
473,"('BBB', 'BIJ1', '50PLUS')",111.70298869152799
420,"('SP', 'VVD', 'Denk')",111.77350547513466
1855,"('SP', 'GL/PvdA', 'VVD', 'CDA')",111.82641062722621
3467,"('PvdD', 'Volt', 'CDA', 'Denk')",111.86842030590797
3948,"('D66', 'GL', 'VVD', 'JA21')",111.87293681449208
312,"('SP', 'BBB', 'Volt')",111.87664705141242
2848,"('GL/PvdA', 'BIJ1', 'D66', 'VVD')",111.90303283721208
2819,"('GL/PvdA', 'PvdD', 'VVD', 'Denk')",111.92498292473502
346,"('SP', 'NSC', 'JA21')",111.94956271409023
992,"('CU', 'SP', 'BBB', 'Volt')",111.9505036780539
3898,"('Volt', 'GL', 'JA21', 'CDA')",111.9887473081868
2960,"('GL/PvdA', 'Volt', 'JA21', 'Denk')",112.04488970551796
3463,"('PvdD', 'Volt', '50PLUS', 'CDA')",112.04742890014212
3941,"('D66', 'PVV', 'CDA', 'Denk')",112.05708329698655
2437,"('BBB', 'PvdD', 'PVV', '50PLUS')",112.08194251036865
1917,"('SP', 'NSC', 'PVV', 'JA21')",112.09061862580218
1845,"('SP', 'GL/PvdA', 'GL', 'JA21')",112.16652907161136
1581,"('CU', 'Volt', 'JA21', 'Denk')",112.19484756346695
3087,"('NSC', 'PvdD', 'PVV', '50PLUS')",112.22182622711092
3728,"('FvD', 'Volt', 'PVV', '50PLUS')",112.24075210455455
1926,"('SP', 'NSC', 'SGP', 'VVD')",112.27196572224354
2419,"('BBB', 'PvdD', 'Volt', 'GL')",112.27285314423348
1755,"('SP', 'BBB', 'GL', 'CDA')",112.36427122601917
2902,"('GL/PvdA', 'FvD', 'PVV', 'JA21')",112.36918166255705
2193,"('SP', 'GL', 'SGP', '50PLUS')",112.3840734361965
2240,"('BBB', 'GL/PvdA', 'PvdD', 'BIJ1')",112.39910928164772
1851,"('SP', 'GL/PvdA', 'SGP', 'CDA')",112.42689943445666
2205,"('SP', 'GL', 'JA21', 'Denk')",112.4279912720557
3167,"('NSC', 'FvD', 'Volt', 'D66')",112.45260272118755
2801,"('GL/PvdA', 'PvdD', 'PVV', '50PLUS')",112.47002393635017
2472,"('BBB', 'BIJ1', 'Volt', 'D66')",112.47881844215223
182,"('CU', 'SP', 'VVD')",112.54941601180866
1139,"('CU', 'BBB', 'PvdD', 'GL')",112.59208830253242
1708,"('SP', 'BBB', 'BIJ1', 'D66')",112.65812328266352
1723,"('SP', 'BBB', 'FvD', '50PLUS')",112.69268256260975
3082,"('NSC', 'PvdD', 'D66', 'CDA')",112.70281973718424
337,"('SP', 'NSC', 'BIJ1')",112.71832985550313
2716,"('GL/PvdA', 'NSC', 'Volt', 'PVV')",112.73484389528717
1713,"('SP', 'BBB', 'BIJ1', '50PLUS')",112.7985047074256
425,"('SP', 'JA21', 'Denk')",112.81371429012263
1749,"('SP', 'BBB', 'PVV', 'CDA')",112.88476889218795
825,"('FvD', 'Volt', 'SGP')",112.93317274311295
2544,"('BBB', 'FvD', 'GL', 'JA21')",113.02707457450529
429,"('BBB', 'GL/PvdA', 'BIJ1')",113.04509551815588
2816,"('GL/PvdA', 'PvdD', 'VVD', '50PLUS')",113.05797867344478
1506,"('CU', 'FvD', 'Volt', 'VVD')",113.07506286964365
1013,"('CU', 'SP', 'GL/PvdA', 'JA21')",113.09040004811573
2631,"('BBB', 'PVV', 'GL', 'Denk')",113.175787631721
2580,"('BBB', 'Volt', 'GL', 'JA21')",113.1891005079624
876,"('Volt', 'PVV', 'SGP')",113.19449150836606
3544,"('PvdD', 'VVD', '50PLUS', 'Denk')",113.19635949814439
2934,"('GL/PvdA', 'Volt', 'PVV', 'GL')",113.2047538872056
2861,"('GL/PvdA', 'BIJ1', 'GL', 'VVD')",113.28449045514394
1892,"('SP', 'NSC', 'FvD', '50PLUS')",113.28905620558591
3486,"('PvdD', 'D66', 'VVD', '50PLUS')",113.36512280256002
1305,"('CU', 'NSC', 'PvdD', 'Volt')",113.4179534811546
3641,"('BIJ1', 'D66', 'GL', 'VVD')",113.4185945823967
3365,"('PvdD', 'BIJ1', 'PVV', 'Denk')",113.46272737298436
3832,"('FvD', 'VVD', 'CDA', 'Denk')",113.48760593018025
53,"('BBB', 'PvdD')",113.51335858615622
1084,"('CU', 'SP', 'PVV', 'CDA')",113.53668121447951
2169,"('SP', 'D66', 'JA21', 'Denk')",113.55016839190678
1914,"('SP', 'NSC', 'PVV', 'SGP')",113.56451329733056
1944,"('SP', 'PvdD', 'BIJ1', 'PVV')",113.56478544933697
2498,"('BBB', 'BIJ1', 'GL', '50PLUS')",113.57186463211387
2133,"('SP', 'Volt', 'VVD', '50PLUS')",113.5769430761798
1779,"('SP', 'GL/PvdA', 'NSC', 'SGP')",113.61552643334291
575,"('GL/PvdA', 'FvD', 'JA21')",113.7473964932061
2660,"('BBB', 'GL', 'JA21', 'Denk')",113.76021365934302
1611,"('CU', 'PVV', 'GL', 'SGP')",113.8277345098295
2626,"('BBB', 'PVV', 'GL', 'SGP')",113.87833920785638
2057,"('SP', 'BIJ1', '50PLUS', 'CDA')",113.91591269009193
1505,"('CU', 'FvD', 'Volt', 'SGP')",113.93519088144632
3886,"('Volt', 'GL', 'SGP', 'VVD')",113.99346142041028
3525,"('PvdD', 'GL', 'VVD', 'Denk')",114.0681336645138
2337,"('BBB', 'NSC', 'BIJ1', '50PLUS')",114.08794141281112
1508,"('CU', 'FvD', 'Volt', 'JA21')",114.10200718176395
3867,"('Volt', 'PVV', 'GL', '50PLUS')",114.11073607012091
3435,"('PvdD', 'Volt', 'D66', 'VVD')",114.1283425778316
407,"('SP', 'GL', 'VVD')",114.13563506289061
2217,"('SP', 'VVD', '50PLUS', 'JA21')",114.15669765978257
1079,"('CU', 'SP', 'PVV', 'GL')",114.2641847296979
1104,"('CU', 'SP', 'JA21', 'CDA')",114.30366911013819
1777,"('SP', 'GL/PvdA', 'NSC', 'PVV')",114.33866340810643
3890,"('Volt', 'GL', 'SGP', 'Denk')",114.34843380088556
2329,"('BBB', 'NSC', 'PvdD', 'Denk')",114.36122769873738
3111,"('NSC', 'PvdD', 'CDA', 'Denk')",114.37762680351922
3489,"('PvdD', 'D66', 'VVD', 'Denk')",114.38909677247098
994,"('CU', 'SP', 'BBB', 'PVV')",114.46620012243281
3820,"('FvD', 'SGP', 'VVD', 'Denk')",114.52239517256726
205,"('CU', 'GL/PvdA', 'FvD')",114.54509227311664
2422,"('BBB', 'PvdD', 'Volt', '50PLUS')",114.56348464290937
1684,"('SP', 'BBB', 'NSC', 'Volt')",114.57732166922126
3102,"('NSC', 'PvdD', 'VVD', '50PLUS')",114.69519091586263
2209,"('SP', 'SGP', 'VVD', 'CDA')",114.70672344571398
2123,"('SP', 'Volt', 'GL', 'VVD')",114.73883935999616
901,"('Volt', 'JA21', 'Denk')",114.74379400512893
2651,"('BBB', 'GL', 'SGP', 'Denk')",114.74749354733582
867,"('Volt', 'D66', 'PVV')",114.78035049314549
1683,"('SP', 'BBB', 'NSC', 'FvD')",114.80577986249446
103,"('PvdD', 'CDA')",114.81767506144112
2859,"('GL/PvdA', 'BIJ1', 'PVV', 'Denk')",114.85597544929604
1928,"('SP', 'NSC', 'SGP', 'JA21')",114.85607647093806
3194,"('NSC', 'FvD', 'GL', 'JA21')",114.89305345715316
3842,"('Volt', 'D66', 'PVV', 'CDA')",114.94164643269809
2159,"('SP', 'D66', 'SGP', 'CDA')",114.94745666071258
2798,"('GL/PvdA', 'PvdD', 'PVV', 'GL')",114.98840947710005
3721,"('FvD', 'Volt', 'D66', '50PLUS')",115.00405543473232
3980,"('PVV', 'GL', 'SGP', 'CDA')",115.05135216495412
1109,"('CU', 'BBB', 'GL/PvdA', 'BIJ1')",115.07018759899286
419,"('SP', 'VVD', 'CDA')",115.0810730353631
1105,"('CU', 'SP', 'JA21', 'Denk')",115.09300066337997
3920,"('Volt', 'JA21', 'CDA', 'Denk')",115.11517573070702
2211,"('SP', 'SGP', '50PLUS', 'JA21')",115.13511173402902
817,"('BIJ1', '50PLUS', 'CDA')",115.16824262898896
2227,"('BBB', 'GL/PvdA', 'NSC', 'PvdD')",115.17523532558484
3666,"('BIJ1', 'PVV', 'GL', 'Denk')",115.18592733808494
2994,"('GL/PvdA', 'PVV', 'GL', 'CDA')",115.18743181544674
2562,"('BBB', 'Volt', 'D66', 'PVV')",115.2087501701194
579,"('GL/PvdA', 'Volt', 'PVV')",115.20951701632413
2253,"('BBB', 'GL/PvdA', 'BIJ1', 'Volt')",115.24656256253407
370,"('SP', 'BIJ1', 'CDA')",115.26134738310644
470,"('BBB', 'BIJ1', 'GL')",115.29326996978159
3837,"('Volt', 'D66', 'PVV', 'GL')",115.33567330717358
2143,"('SP', 'D66', 'PVV', 'GL')",115.42550571996935
729,"('PvdD', 'Volt', 'CDA')",115.42654482684179
3048,"('NSC', 'PvdD', 'BIJ1', 'D66')",115.4399404052481
1739,"('SP', 'BBB', 'D66', 'VVD')",115.44371929986802
1076,"('CU', 'SP', 'D66', 'JA21')",115.45098991596412
1559,"('CU', 'Volt', 'PVV', 'JA21')",115.4834533715269
2940,"('GL/PvdA', 'Volt', 'PVV', 'Denk')",115.50705063620005
3801,"('FvD', 'PVV', 'CDA', 'Denk')",115.5362576779038
866,"('FvD', 'CDA', 'Denk')",115.54489576438887
252,"('CU', 'FvD', 'Volt')",115.5584777154191
2191,"('SP', 'PVV', 'CDA', 'Denk')",115.57158211347395
2517,"('BBB', 'FvD', 'Volt', 'D66')",115.58963807890017
1249,"('CU', 'GL/PvdA', 'FvD', 'D66')",115.6195708761449
117,"('FvD', 'D66')",115.62800312962719
310,"('SP', 'BBB', 'BIJ1')",115.65721065551858
997,"('CU', 'SP', 'BBB', 'VVD')",115.66320786462781
935,"('PVV', 'GL', 'CDA')",115.68583345593787
3755,"('FvD', 'D66', 'PVV', 'VVD')",115.69699627463433
1932,"('SP', 'NSC', 'VVD', 'JA21')",115.72839570103515
1930,"('SP', 'NSC', 'SGP', 'Denk')",115.77866718374285
317,"('SP', 'BBB', 'VVD')",115.78061982492277
1763,"('SP', 'BBB', 'VVD', 'JA21')",115.78775200473517
625,"('NSC', 'PvdD', 'Volt')",115.79551731099535
3723,"('FvD', 'Volt', 'D66', 'CDA')",115.83830312128799
3357,"('PvdD', 'BIJ1', 'D66', 'CDA')",115.95429462739729
3192,"('NSC', 'FvD', 'GL', 'VVD')",115.97421432059244
3984,"('PVV', 'GL', 'VVD', 'CDA')",115.98458730174028
2474,"('BBB', 'BIJ1', 'Volt', 'GL')",116.00392639690838
2894,"('GL/PvdA', 'FvD', 'D66', '50PLUS')",116.03254218134492
1745,"('SP', 'BBB', 'PVV', 'SGP')",116.03681609455002
468,"('BBB', 'BIJ1', 'D66')",116.0398622939243
3727,"('FvD', 'Volt', 'PVV', 'VVD')",116.08543606696637
1121,"('CU', 'BBB', 'NSC', 'PvdD')",116.10247652046944
3130,"('NSC', 'BIJ1', 'Volt', 'Denk')",116.12087505458055
1253,"('CU', 'GL/PvdA', 'FvD', 'VVD')",116.12540859019748
2425,"('BBB', 'PvdD', 'Volt', 'Denk')",116.13382910908496
999,"('CU', 'SP', 'BBB', 'JA21')",116.1470472842568
2964,"('GL/PvdA', 'D66', 'PVV', 'VVD')",116.17381241999612
2328,"('BBB', 'NSC', 'PvdD', 'CDA')",116.17676829209667
2201,"('SP', 'GL', '50PLUS', 'JA21')",116.20620041773715
3162,"('NSC', 'BIJ1', '50PLUS', 'CDA')",116.20632306514577
1433,"('CU', 'PvdD', 'SGP', '50PLUS')",116.26248592749508
1156,"('CU', 'BBB', 'BIJ1', 'Denk')",116.26490795161438
1907,"('SP', 'NSC', 'D66', 'SGP')",116.27060353785134
3899,"('Volt', 'GL', 'JA21', 'Denk')",116.32579387337253
404,"('SP', 'PVV', 'CDA')",116.3728283478808
2706,"('GL/PvdA', 'NSC', 'FvD', 'D66')",116.37383102729983
3812,"('FvD', 'GL', '50PLUS', 'CDA')",116.37749470872834
2815,"('GL/PvdA', 'PvdD', 'SGP', 'Denk')",116.40766758768143
1502,"('CU', 'FvD', 'Volt', 'D66')",116.44455077273888
4031,"('GL', 'JA21', 'CDA', 'Denk')",116.45172272423858
892,"('Volt', 'SGP', 'Denk')",116.50134988868639
3248,"('NSC', 'D66', 'PVV', 'GL')",116.51635652924797
1071,"('CU', 'SP', 'D66', 'PVV')",116.59500824319417
1422,"('CU', 'PvdD', 'PVV', '50PLUS')",116.5974898187554
800,"('BIJ1', 'PVV', 'Denk')",116.59951292928739
2290,"('BBB', 'GL/PvdA', 'PVV', 'GL')",116.60679083268384
1231,"('CU', 'GL/PvdA', 'PvdD', 'SGP')",116.6204474632672
2922,"('GL/PvdA', 'FvD', '50PLUS', 'Denk')",116.67519095338348
2153,"('SP', 'D66', 'GL', 'JA21')",116.68900195186522
1759,"('SP', 'BBB', 'SGP', 'JA21')",116.69168933992276
1934,"('SP', 'NSC', 'VVD', 'Denk')",116.70592106387049
2939,"('GL/PvdA', 'Volt', 'PVV', 'CDA')",116.77497605449713
3991,"('PVV', 'GL', 'CDA', 'Denk')",116.78115596278187
3538,"('PvdD', 'SGP', '50PLUS', 'Denk')",116.80291854712709
1329,"('CU', 'NSC', 'FvD', 'GL')",116.87482955096306
2545,"('BBB', 'FvD', 'GL', 'CDA')",116.90141107461702
393,"('SP', 'D66', 'SGP')",116.90560412236044
903,"('D66', 'PVV', 'GL')",116.91800308205039
3754,"('FvD', 'D66', 'PVV', 'SGP')",117.00261853951606
1536,"('CU', 'FvD', 'SGP', 'Denk')",117.01781499547366
3777,"('FvD', 'D66', '50PLUS', 'Denk')",117.02401116794316
3839,"('Volt', 'D66', 'PVV', 'VVD')",117.09663454894154
3600,"('BIJ1', 'Volt', 'D66', 'VVD')",117.11820391083344
250,"('CU', 'BIJ1', 'CDA')",117.12568868883189
1148,"('CU', 'BBB', 'BIJ1', 'D66')",117.13234549496833
1153,"('CU', 'BBB', 'BIJ1', '50PLUS')",117.14118999052639
3632,"('BIJ1', 'Volt', 'CDA', 'Denk')",117.15969870281252
1414,"('CU', 'PvdD', 'D66', 'VVD')",117.27826220864385
2321,"('BBB', 'NSC', 'PvdD', 'D66')",117.2807069269747
3549,"('PvdD', '50PLUS', 'JA21', 'Denk')",117.28317635777385
3892,"('Volt', 'GL', 'VVD', 'JA21')",117.31977986724755
573,"('GL/PvdA', 'FvD', 'VVD')",117.3319354508679
3720,"('FvD', 'Volt', 'D66', 'VVD')",117.33199731506295
441,"('BBB', 'NSC', 'PvdD')",117.38523380484419
1673,"('SP', 'BBB', 'GL/PvdA', 'PVV')",117.39932410758502
2216,"('SP', 'SGP', 'CDA', 'Denk')",117.41193540340474
2274,"('BBB', 'GL/PvdA', 'Volt', 'PVV')",117.47252084564406
2805,"('GL/PvdA', 'PvdD', 'GL', 'SGP')",117.54109162602784
3965,"('D66', 'SGP', 'JA21', 'Denk')",117.55198496673677
1232,"('CU', 'GL/PvdA', 'PvdD', 'VVD')",117.59488123727311
316,"('SP', 'BBB', 'SGP')",117.60473956556636
2456,"('BBB', 'PvdD', '50PLUS', 'JA21')",117.61977226820056
2577,"('BBB', 'Volt', 'GL', 'SGP')",117.64300662549651
3040,"('GL/PvdA', 'VVD', 'JA21', 'Denk')",117.65094357617444
3000,"('GL/PvdA', 'PVV', 'SGP', 'Denk')",117.6538575048487
1676,"('SP', 'BBB', 'GL/PvdA', 'VVD')",117.66873109016534
1561,"('CU', 'Volt', 'PVV', 'Denk')",117.6895886500254
3795,"('FvD', 'PVV', 'VVD', 'Denk')",117.7494205551175
2452,"('BBB', 'PvdD', 'VVD', '50PLUS')",117.76771061397568
3127,"('NSC', 'BIJ1', 'Volt', '50PLUS')",117.779919424083
1050,"('CU', 'SP', 'BIJ1', 'CDA')",117.79767314090364
2949,"('GL/PvdA', 'Volt', 'SGP', 'JA21')",117.80438368632927
1092,"('CU', 'SP', 'SGP', 'VVD')",117.82025674944438
333,"('SP', 'GL/PvdA', 'JA21')",117.87325348221063
3226,"('NSC', 'Volt', 'PVV', 'Denk')",117.87900634258497
1939,"('SP', 'NSC', 'JA21', 'Denk')",117.8861387881842
189,"('CU', 'BBB', 'PvdD')",117.94540114133036
1757,"('SP', 'BBB', 'SGP', 'VVD')",117.95667193431825
2542,"('BBB', 'FvD', 'GL', 'VVD')",117.95732878103462
